------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 14:24:00
Start Date 10/4/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 14:26:03
Download Date 10/4/2023
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.008,-0.008,1.066
0.004,0,1.066
0.004,-0.004,1.066
0.004,-0.008,1.066
0.008,-0.008,1.063
0.012,-0.008,1.063
0.008,-0.008,1.059
0.004,-0.004,1.063
0.008,-0.004,1.063
0.012,-0.008,1.063
0.008,-0.012,1.063
0.004,-0.012,1.063
0,-0.012,1.063
0.004,-0.008,1.063
0.008,-0.004,1.063
0.008,-0.008,1.063
0.008,-0.012,1.066
0.008,-0.012,1.063
0.008,-0.012,1.063
0.008,-0.008,1.063
0.008,-0.012,1.059
0.012,-0.012,1.059
0.012,-0.016,1.063
0.004,-0.012,1.066
0,-0.008,1.063
0.004,-0.004,1.059
0.008,-0.008,1.059
0,-0.008,1.059
0.004,-0.004,1.059
0.004,-0.008,1.063
0.004,-0.012,1.063
0.008,-0.012,1.063
0.008,-0.012,1.063
0.008,-0.012,1.059
0.012,-0.012,1.063
0.004,-0.008,1.063
-0.004,-0.008,1.059
0.004,-0.016,1.063
0,-0.012,1.063
-0.004,-0.016,1.063
-0.004,-0.012,1.063
0.004,-0.016,1.063
0.012,-0.012,1.066
0.012,-0.008,1.063
0.004,-0.012,1.063
0.004,-0.004,1.066
0.004,-0.008,1.066
0.004,-0.012,1.066
0,-0.008,1.063
0,-0.012,1.066
0,-0.012,1.063
0.004,-0.008,1.066
0,-0.012,1.063
0,-0.012,1.066
0.008,-0.004,1.063
0.008,-0.004,1.063
0,-0.008,1.063
0,-0.004,1.059
0.008,-0.008,1.063
0.008,-0.008,1.063
0.008,-0.008,1.063
0.004,-0.008,1.066
0.012,-0.004,1.063
0.012,-0.008,1.063
0.008,-0.008,1.063
0.008,-0.008,1.066
0.008,-0.008,1.066
0.004,-0.008,1.063
0.004,0,1.063
0.004,-0.004,1.063
0.004,-0.004,1.063
0.008,-0.004,1.059
0.008,-0.008,1.063
0.004,-0.004,1.059
0,-0.008,1.063
0.004,-0.008,1.063
0,-0.008,1.063
0,-0.016,1.063
0,-0.016,1.063
0.004,-0.012,1.066
0,-0.012,1.07
0.004,-0.012,1.07
0.004,-0.008,1.066
0.008,-0.008,1.066
0.012,-0.008,1.063
0.012,-0.008,1.066
0.004,-0.004,1.063
0,-0.012,1.066
0,-0.008,1.066
-0.004,-0.008,1.066
0,-0.004,1.066
0.008,-0.008,1.063
0.008,0,1.063
0.012,-0.008,1.063
0.004,-0.008,1.063
0.012,-0.012,1.063
0.008,-0.012,1.063
0.008,-0.012,1.066
0.004,-0.012,1.066
0,-0.012,1.066
0.008,-0.008,1.063
0.004,-0.008,1.066
0,-0.008,1.063
0,-0.008,1.066
0,-0.008,1.063
0,-0.012,1.063
-0.004,-0.016,1.063
0,-0.008,1.066
0.004,-0.008,1.066
0.008,-0.008,1.063
0.004,-0.008,1.063
0,-0.008,1.063
0,-0.012,1.063
0,-0.012,1.063
0.004,-0.008,1.063
0,-0.004,1.063
0.004,-0.012,1.063
0.004,-0.016,1.063
0.008,-0.016,1.063
0.008,-0.016,1.063
0.004,-0.012,1.063
0.008,-0.012,1.059
0.008,-0.004,1.059
0.016,-0.004,1.063
0.004,-0.008,1.063
0.004,-0.012,1.063
0.004,-0.012,1.063
0,-0.012,1.066
0.004,-0.012,1.066
0.004,-0.012,1.063
0.004,-0.012,1.063
0.008,-0.012,1.063
0.012,-0.012,1.063
0.012,-0.012,1.059
0,-0.016,1.063
0.004,-0.008,1.063
-0.004,-0.012,1.063
0.004,-0.012,1.066
0.008,-0.012,1.059
0,-0.008,1.059
0.004,-0.004,1.063
0.008,-0.008,1.063
0.004,-0.012,1.066
0.012,-0.008,1.066
0.012,-0.004,1.063
0.016,-0.008,1.063
0.008,-0.004,1.063
0,-0.008,1.063
0,-0.012,1.063
0.004,-0.012,1.059
0.004,-0.016,1.063
0.008,-0.012,1.066
0.004,-0.008,1.066
0.008,-0.008,1.063
0.012,-0.008,1.066
0.008,-0.012,1.066
0.008,-0.008,1.055
0.008,-0.004,1.051
0,-0.008,1.063
0,-0.008,1.066
0,-0.008,1.066
0,-0.008,1.059
0,-0.008,1.066
0.008,-0.004,1.07
0.012,-0.008,1.07
0.004,-0.012,1.059
0,-0.016,1.059
0.008,-0.012,1.063
0.004,-0.012,1.066
0.008,-0.008,1.059
0.012,-0.012,1.059
0.004,-0.008,1.063
0.008,-0.008,1.066
0.012,-0.008,1.063
0.004,-0.008,1.051
0.008,-0.008,1.055
0.008,-0.008,1.063
0.004,-0.012,1.063
0.004,-0.008,1.063
0.004,-0.008,1.063
0.008,-0.012,1.063
0.008,-0.008,1.063
0.008,-0.012,1.059
0.004,-0.012,1.059
0.004,-0.008,1.059
0,-0.012,1.063
-0.008,-0.004,1.063
-0.008,-0.012,1.063
0.004,-0.016,1.063
0.004,-0.012,1.063
0.004,-0.012,1.063
0,-0.008,1.059
0.004,-0.008,1.059
0.004,-0.004,1.063
0.004,-0.008,1.07
0.004,0,1.063
0.004,-0.012,1.059
0.008,-0.008,1.063
0.008,-0.008,1.066
0.008,-0.008,1.063
0,-0.012,1.055
0,-0.008,1.055
0.008,-0.008,1.063
0.008,-0.008,1.066
0.004,-0.008,1.063
0,-0.008,1.063
0.008,-0.012,1.063
0.004,-0.012,1.066
0.004,-0.008,1.063
0.004,-0.008,1.059
0.004,-0.008,1.063
0,-0.008,1.066
0.004,-0.008,1.063
0.004,-0.008,1.063
0.004,-0.012,1.063
0.004,-0.008,1.063
0.004,-0.008,1.066
0,-0.008,1.059
0,-0.012,1.055
0.008,-0.004,1.059
0.004,-0.008,1.059
0.004,-0.008,1.063
0.004,-0.012,1.059
0.008,-0.02,1.059
0.008,-0.012,1.063
0.004,-0.008,1.066
0.008,-0.004,1.063
0.008,-0.008,1.059
0.004,-0.012,1.059
0.008,-0.016,1.063
0.008,-0.016,1.063
0.008,-0.012,1.059
0.004,-0.012,1.059
0,-0.012,1.059
0,-0.008,1.063
0,-0.004,1.074
-0.012,-0.012,1.07
-0.004,-0.012,1.063
-0.004,-0.012,1.051
0,-0.008,1.059
0.004,-0.008,1.063
0,-0.012,1.059
0,-0.008,1.055
0,-0.008,1.059
0,-0.012,1.063
0,-0.012,1.066
0,-0.016,1.059
0.004,-0.012,1.059
0.008,-0.016,1.066
0.008,-0.016,1.07
0.012,-0.012,1.07
0.012,-0.008,1.066
0.012,-0.004,1.063
0.004,-0.008,1.063
0.016,-0.008,1.059
0.008,-0.008,1.055
0.008,-0.008,1.059
0.004,-0.008,1.063
0.004,-0.008,1.063
0.008,-0.012,1.063
0.012,-0.008,1.055
0.012,-0.012,1.063
0.008,-0.008,1.063
0.004,-0.008,1.063
0,0,1.063
0.004,-0.004,1.063
0.004,-0.008,1.066
0.004,-0.012,1.063
0.004,-0.012,1.063
0,-0.008,1.063
0.004,-0.004,1.066
0,-0.004,1.063
0.004,-0.008,1.066
0.008,-0.008,1.066
0.012,-0.008,1.063
0.008,-0.012,1.059
0.008,-0.004,1.063
0.008,-0.008,1.063
0.008,-0.008,1.066
0.008,-0.008,1.066
0.008,-0.004,1.063
0.012,-0.008,1.063
0.012,-0.008,1.059
0.012,-0.012,1.063
0.008,-0.012,1.063
0.004,-0.008,1.063
-0.008,-0.012,1.059
0,-0.012,1.063
-0.004,-0.012,1.055
0,-0.008,1.055
0,-0.004,1.051
0.004,-0.008,1.059
0.004,-0.008,1.059
0,-0.012,1.055
0.004,-0.008,1.055
0,-0.008,1.063
0.004,-0.008,1.066
0.004,-0.012,1.074
0.004,-0.008,1.066
0.008,-0.008,1.063
0.004,-0.012,1.059
0.008,-0.008,1.055
0.008,-0.008,1.051
0.012,-0.004,1.055
0.008,-0.008,1.059
0.012,-0.008,1.066
0.008,-0.012,1.066
0.008,-0.008,1.063
0.004,-0.008,1.055
0.004,-0.008,1.051
0.008,-0.008,1.055
0.008,-0.004,1.059
0.004,-0.008,1.063
0.008,-0.008,1.07
0.004,-0.008,1.063
0.004,-0.008,1.055
0.008,-0.012,1.055
0.008,-0.008,1.051
0.008,-0.012,1.059
0.016,-0.008,1.066
0.008,-0.008,1.066
0.012,-0.012,1.066
0.008,-0.012,1.059
0,-0.012,1.059
0.008,-0.012,1.059
0.008,-0.012,1.059
0.008,-0.012,1.063
0.012,-0.008,1.063
0.016,0,1.063
0.008,-0.004,1.059
0.004,-0.012,1.059
0.008,-0.004,1.059
0.008,-0.008,1.063
0.012,-0.012,1.063
0.016,-0.008,1.063
0.012,-0.008,1.066
0,-0.004,1.063
0.004,-0.016,1.066
0.004,-0.008,1.063
0.008,-0.008,1.059
0.004,-0.008,1.063
0.004,-0.016,1.066
0.004,-0.008,1.063
0.004,-0.008,1.055
0.004,-0.008,1.059
0,-0.012,1.063
0,-0.008,1.059
0,-0.004,1.055
-0.004,-0.012,1.063
-0.004,-0.016,1.07
0.008,-0.012,1.07
0.008,-0.008,1.059
0.004,-0.012,1.055
0,-0.012,1.059
0,-0.016,1.063
0,-0.008,1.066
0.008,-0.008,1.066
0.012,-0.012,1.063
0.016,-0.012,1.063
0.012,-0.008,1.063
0.012,-0.012,1.066
0.008,-0.012,1.066
0.008,-0.012,1.063
0.012,-0.008,1.063
0.008,-0.008,1.063
0.008,-0.008,1.066
0.012,-0.012,1.066
0.012,-0.012,1.066
0.004,-0.008,1.066
0.008,-0.008,1.063
0.008,-0.012,1.063
0.008,-0.012,1.066
0.004,-0.012,1.066
0,-0.012,1.063
0.004,-0.012,1.063
0,-0.008,1.063
0,-0.008,1.066
0.004,-0.012,1.063
0.004,-0.008,1.063
0.004,-0.008,1.063
0.008,-0.008,1.059
0.012,-0.008,1.059
0.012,-0.008,1.063
0.016,-0.008,1.063
0.016,-0.008,1.055
0.008,-0.008,1.059
-0.004,-0.008,1.063
0,-0.012,1.063
0.004,-0.012,1.059
0.008,-0.012,1.055
0.004,-0.004,1.059
0.004,-0.012,1.063
0,-0.008,1.066
0,-0.016,1.066
0,-0.012,1.066
0,-0.008,1.063
0,-0.012,1.059
-0.004,-0.012,1.063
0,-0.012,1.063
0,-0.012,1.059
0,-0.012,1.063
0,-0.004,1.066
0.004,-0.008,1.066
0,-0.012,1.063
0.004,-0.008,1.066
0.004,-0.008,1.063
0.004,-0.008,1.063
0.004,-0.012,1.059
0.008,-0.008,1.059
0.012,-0.004,1.063
0.012,-0.008,1.063
0.008,-0.004,1.063
0.008,-0.008,1.059
0.008,-0.008,1.059
0.008,-0.016,1.059
0.008,-0.012,1.063
0.004,-0.012,1.063
0.012,-0.008,1.063
0.012,-0.004,1.059
0.008,-0.008,1.063
0.008,-0.012,1.063
0.012,-0.008,1.063
0.008,-0.008,1.059
0.008,0,1.063
0.004,-0.004,1.063
0.004,-0.004,1.066
0.004,-0.008,1.066
0.004,-0.012,1.066
0.004,-0.012,1.063
0.004,-0.008,1.063
0,-0.008,1.063
0.004,-0.012,1.059
0.008,-0.008,1.063
0.008,-0.008,1.063
0.008,-0.008,1.066
0.008,-0.008,1.063
0.004,-0.012,1.059
0.004,-0.012,1.063
0.008,-0.012,1.063
0.012,-0.012,1.055
0.012,-0.012,1.063
0.008,-0.012,1.063
0.004,-0.012,1.063
0.004,-0.012,1.063
0.004,-0.012,1.063
0.004,-0.016,1.063
0.004,-0.016,1.063
0,-0.016,1.063
0,-0.008,1.066
0.004,-0.012,1.063
0,-0.012,1.063
0.004,-0.012,1.063
0,-0.012,1.063
0,-0.016,1.063
0.004,-0.016,1.063
0.004,-0.012,1.066
0,-0.012,1.066
0,-0.012,1.063
0.004,-0.012,1.063
0.004,-0.012,1.059
0.004,-0.008,1.063
0.004,-0.016,1.059
0.004,-0.012,1.063
0.008,-0.004,1.059
0.004,-0.008,1.059
0.008,-0.008,1.059
0.008,-0.008,1.063
0.008,-0.008,1.063
0.012,-0.004,1.063
0.012,-0.004,1.063
0.008,-0.008,1.063
0.004,-0.008,1.066
0,-0.008,1.066
0,-0.008,1.066
0.004,-0.008,1.063
0.004,-0.012,1.063
0.004,-0.016,1.066
0.008,-0.008,1.066
0.012,-0.008,1.066
0.012,-0.008,1.059
0.008,-0.008,1.059
0.008,-0.004,1.063
0.004,-0.008,1.063
0.004,-0.012,1.063
0.004,-0.012,1.063
0.008,-0.012,1.063
-0.008,-0.016,1.063
-0.004,-0.016,1.063
0,-0.008,1.059
0.012,0,1.063
0.012,-0.008,1.066
0.008,-0.012,1.059
0.008,-0.016,1.063
0.004,-0.012,1.063
0.004,-0.008,1.063
0.008,-0.004,1.063
0.012,-0.008,1.059
0.012,-0.012,1.063
0.012,-0.008,1.063
0.004,-0.012,1.063
0.008,-0.008,1.063
0.008,-0.008,1.063
0.008,-0.008,1.066
0.012,-0.008,1.07
0.004,-0.008,1.063
0,-0.008,1.059
0.004,-0.008,1.059
0.004,-0.012,1.059
0.004,-0.012,1.059
0.008,-0.012,1.07
0.008,0.105,1.051
-0.004,-0.059,1.063
-0.016,-0.07,1.063
-0.023,-0.051,1.063
-0.004,-0.008,1.063
-0.008,0.008,1.063
-0.027,0,1.059
-0.004,0.004,1.063
-0.012,0.027,1.059
-0.008,0.074,1.059
-0.004,0.094,1.063
-0.008,0.113,1.051
-0.016,0.152,1.059
-0.043,0.137,1.059
-0.055,0.008,1.184
-0.051,-0.063,1.355
-0.051,0.016,1.355
-0.055,0.078,1.277
-0.055,0.078,1.133
-0.047,0.09,0.992
-0.043,0.129,0.898
-0.031,0.16,0.879
-0.031,0.133,0.926
-0.027,0.086,0.965
-0.027,0.066,1.023
-0.031,0.055,1.07
-0.047,0.059,1.105
-0.039,0.055,1.113
-0.035,0.063,1.09
-0.004,0.059,1.02
0.008,0.004,0.973
0.004,-0.031,0.965
0.02,-0.016,0.961
0.027,0,0.965
0.031,-0.008,0.965
0.043,-0.031,0.996
0.051,-0.027,1.055
0.051,0.012,1.063
0.027,0.031,1.043
0.008,0.02,1.023
0.023,0.055,1.027
0.027,0.059,1.043
0.027,0.004,1.059
0.031,-0.027,1.082
0.047,-0.023,1.125
0.055,0.004,1.156
0.051,-0.004,1.133
0.039,0.012,1.074
0.027,0.047,1.043
0.031,0.051,1.023
0.031,0.051,0.988
0.035,0.043,0.98
0.027,0.008,0.996
0.027,-0.02,1.043
0.023,-0.027,1.098
0.023,0.008,1.125
0.035,0.016,1.145
0.031,-0.02,1.152
0.023,-0.027,1.141
0.039,-0.004,1.121
0.031,0.008,1.066
0.02,0,1.008
0.016,0,0.98
0.016,0.027,0.98
0.02,0.059,0.996
0.008,0.031,1.023
0.027,0,1.086
0.043,-0.027,1.137
0.039,-0.039,1.102
0.047,-0.035,1.047
0.043,-0.023,1.016
0.063,-0.027,1
0.074,-0.02,0.992
0.082,-0.016,0.988
0.094,-0.016,1.02
0.102,-0.008,1.063
0.098,-0.023,1.102
0.098,-0.059,1.129
0.094,-0.078,1.129
0.082,-0.07,1.102
0.082,-0.039,1.082
0.07,-0.027,1.066
0.07,-0.023,1.043
0.074,-0.004,1.035
0.066,-0.02,1.035
0.059,-0.039,1.012
0.059,-0.035,1.004
0.059,-0.02,1.027
0.051,-0.02,1.043
0.039,-0.02,1.055
0.047,-0.008,1.066
0.043,0.004,1.086
0.043,-0.016,1.105
0.039,-0.023,1.129
0.035,-0.004,1.137
0.027,0.023,1.129
0.012,0.027,1.098
0.008,0.004,1.039
0.008,0.004,0.996
-0.004,0,0.973
0,-0.004,0.984
0.012,-0.004,1.035
0.012,0.02,1.059
0.012,-0.012,1.078
0.008,-0.047,1.07
0.012,-0.039,1.082
0.004,-0.027,1.082
-0.004,-0.016,1.047
-0.008,-0.008,1.031
-0.004,0.012,1.027
-0.008,-0.004,1.016
-0.008,-0.012,1.012
-0.008,-0.008,1.008
-0.008,-0.02,0.984
0.039,0.004,1.281
0.004,-0.016,1.16
-0.016,-0.027,1.102
-0.004,0.031,1.078
-0.004,0.02,1.07
-0.004,0,1.059
0,-0.004,1.059
0,-0.008,1.059
0,-0.008,1.059
0.008,-0.008,1.059
0.008,-0.004,1.059
0.008,-0.008,1.063
-0.012,-0.012,1.063
-0.004,-0.012,1.066
-0.027,-0.008,1.063
0,-0.008,1.063
-0.008,-0.008,1.063
-0.004,-0.004,1.066
0.008,-0.004,1.066
0.012,-0.008,1.063
0.012,-0.012,1.063
0.004,-0.012,1.063
0,-0.012,1.066
0,-0.012,1.063
0.004,-0.012,1.063
0,-0.008,1.063
0.012,0,1.063
0.008,-0.004,1.063
0.004,-0.004,1.063
0,-0.004,1.063
0.008,-0.004,1.063
0.008,-0.008,1.063
0.008,-0.012,1.063
0.004,-0.008,1.063
0.008,-0.008,1.066
0.004,-0.008,1.063
0,-0.008,1.063
0.004,-0.008,1.063
0,-0.008,1.059
0.004,-0.004,1.063
0.004,0.004,1.063
0.004,-0.004,1.063
0.004,-0.004,1.063
0.004,-0.012,1.066
0.004,-0.008,1.063
0.008,-0.008,1.066
0,-0.008,1.066
0,-0.008,1.063
0,-0.008,1.066
0,-0.008,1.066
-0.004,-0.008,1.059
0,-0.004,1.063
0,-0.008,1.063
0.008,-0.004,1.066
0.004,-0.008,1.063
0.004,-0.008,1.063
0,-0.008,1.063
0,-0.008,1.063
0,-0.008,1.063
0.004,-0.008,1.063
0.008,-0.004,1.063
0.004,-0.012,1.066
-0.004,-0.008,1.066
0,-0.012,1.063
-0.004,-0.016,1.063
-0.004,-0.012,1.063
-0.004,-0.008,1.066
-0.004,-0.012,1.063
0,-0.008,1.066
0.004,-0.008,1.063
0,-0.004,1.063
0,0,1.066
0.004,-0.004,1.059
0.004,-0.008,1.063
0.082,0.113,1.059
0.098,0.379,1.059
0.043,0.273,1.055
0.055,0.262,1.051
0.039,0.246,1.059
-0.004,0.199,1.059
-0.02,0.266,1.055
-0.066,0.305,1.059
-0.141,0.129,1.074
-0.129,-0.047,1.086
-0.133,-0.301,1.082
-0.137,-0.664,1.078
-0.023,-0.867,1.074
-0.297,-1.277,1.102
-0.191,-2.457,1.082
-0.063,-2.855,1.082
-0.105,-2.578,1.074
-0.27,-2.176,1.082
-0.203,-1.418,1.105
-0.285,-0.332,1.133
-0.484,0.758,1.09
-0.32,2.324,1.156
-0.191,3.527,1.043
-0.203,3.844,1.047
-0.328,3.77,1.023
-0.176,4.391,1.031
-0.488,3.313,1.012
-0.594,1.91,1.086
-0.438,0.641,1.223
-0.441,-0.516,1.211
-0.324,-1.551,1.238
-0.188,-2.586,1.332
-0.094,-3.094,1.168
0.129,-3.148,1.113
0.047,-2.285,1.105
0.047,-3.492,1.137
0.012,-3.652,1.141
0.168,-2.391,1.242
0.027,-1.773,1.328
-0.188,-0.945,1.16
-0.234,0.344,1.223
-0.285,1.664,1.219
-0.473,2.469,1.184
-0.461,3.16,1.09
-0.461,3.031,1.078
-0.156,2.707,1.039
-0.145,3.82,1.039
-0.266,3.207,0.914
-0.199,2.238,1.051
-0.418,1.414,1.094
-0.641,0.883,0.988
-0.469,-0.199,1.211
-0.402,-1.418,1.324
-0.254,-2.258,1.242
-0.121,-2.762,1.168
-0.063,-3.273,1.145
0.012,-2.449,1.094
-0.195,-3.18,1.137
0.074,-3.977,1.184
0.012,-3.195,1.168
-0.156,-2.469,1.02
-0.352,-2.121,1.133
-0.301,-1.02,1.156
-0.336,0.344,1.148
-0.594,1.355,1.117
-0.484,2.582,1.137
-0.441,3.617,1.082
-0.332,4.109,1.063
-0.172,3.473,1.051
-0.18,4.422,0.953
-0.348,3.891,0.996
-0.465,2.594,1.094
-0.566,1.75,1.082
-0.441,1.148,1.262
-0.383,0.508,1.133
-0.457,-1.063,1.297
-0.371,-2.313,1.504
-0.34,-3.156,1.43
-0.316,-3.852,1.297
-0.195,-3.695,1.152
-0.324,-3.555,1.18
-0.313,-4.77,1.176
-0.398,-4.227,1.043
-0.305,-3.051,1.27
-0.391,-1.965,1.199
-0.781,-1.188,1.117
-0.852,0.047,1.145
-0.238,1.766,1.145
-0.34,2.879,1.145
-0.27,3.645,1.102
-0.152,4.16,1.078
-0.246,3.57,1.051
-0.055,4.02,1.125
-0.219,3.758,1.113
-0.195,3.051,1.008
-0.5,2.137,0.746
-0.512,1.258,0.926
-0.469,0.492,1.074
-0.582,-0.527,1.063
-0.609,-1.414,1.051
-0.605,-2.172,1.109
-0.418,-2.547,1.137
-0.352,-3.035,1.148
-0.094,-3.098,1.113
-0.418,-2.746,1.137
-0.125,-3.902,1.156
0.082,-3.973,1.082
0.012,-3.102,1.254
-0.23,-2.398,1.207
-0.258,-1.477,1.148
-0.488,-0.445,1.227
-0.594,0.73,1.098
-0.469,1.848,1.234
-0.574,2.727,1.16
-0.449,3.527,1.102
-0.34,3.699,1.094
-0.238,3.637,1.059
-0.215,4.434,1.113
-0.164,3.902,1.238
-0.238,2.867,1.215
-0.641,1.57,1.219
-0.641,0.758,1.133
-0.668,-0.363,1.129
-0.52,-1.262,1.129
-0.465,-2.02,1.094
-0.34,-2.742,1.082
-0.199,-3.297,1.121
-0.02,-3.57,1.105
-0.207,-2.816,1.121
0.027,-3.926,1.188
0.246,-4.09,1.133
0.094,-3.18,1.133
-0.094,-2.426,1.191
-0.223,-1.801,1.281
-0.613,-0.895,1.172
-0.691,0.207,1.215
-0.516,0.902,1.379
-0.672,1.867,1.301
-0.645,2.805,1.277
-0.543,3.711,1.199
-0.52,3.402,1.105
-0.305,3.652,1.09
-0.445,4.461,1.164
-0.453,3.66,1.156
-0.367,2.617,1.145
-0.465,1.605,1.141
-0.477,0.801,1.164
-0.492,-0.16,1.137
-0.441,-1.301,1.102
-0.289,-2.324,1.16
-0.156,-3.004,1.137
-0.059,-3.617,1.141
0.098,-3.355,1.086
-0.098,-3.395,1.145
0.125,-4.297,1.117
0.043,-3.766,1.176
-0.164,-2.863,1.156
-0.258,-2.098,1.145
-0.398,-1.145,1.063
-0.391,-0.148,1.105
-0.418,0.84,1.137
-0.598,1.816,1.098
-0.48,2.566,1.133
-0.445,3.355,1.148
-0.289,3.906,1.086
-0.453,3.234,1.027
-0.297,4.168,0.984
-0.289,4.148,0.938
-0.281,3.113,1.012
-0.527,2.07,0.918
-0.633,1.047,0.934
-0.609,0.16,1.063
-0.379,-0.57,1.148
-0.488,-1.301,0.723
-0.613,-2.125,0.602
-0.398,-2.891,0.883
-0.176,-3.402,1.098
-0.055,-2.898,1.078
-0.176,-3.164,1.164
-0.059,-4.117,1.211
-0.039,-3.539,1.117
-0.129,-2.648,1.047
-0.297,-1.852,0.934
-0.457,-1.258,1.074
-0.531,-0.52,1.164
-0.504,0.512,1.242
-0.57,1.465,1.23
-0.477,2.492,1.023
-0.422,3.336,0.883
-0.301,3.789,0.965
-0.348,3.125,0.996
-0.117,3.859,0.957
-0.188,3.918,0.996
-0.215,3.16,0.949
-0.137,2.449,1.047
-0.211,1.641,1.113
-0.402,0.832,1.039
-0.563,-0.035,0.961
-0.559,-0.773,1.031
-0.543,-1.328,0.879
-0.531,-1.926,0.926
-0.488,-2.547,1.027
-0.387,-3.047,1.105
-0.172,-3.109,1.105
-0.367,-2.441,1.141
-0.215,-3.34,1.168
-0.172,-3.656,1.125
-0.207,-3.09,1.133
-0.223,-2.633,1.164
-0.191,-2.23,1.184
-0.258,-1.574,1.23
-0.301,-0.625,1.137
-0.453,0.238,1.063
-0.59,0.781,1.152
-0.684,1.852,1.035
-0.656,2.832,1.008
-0.563,3.727,1.055
-0.438,4.133,1.074
-0.082,3.516,1.047
-0.223,3.152,1.055
-0.063,2.293,1.078
-0.09,0.875,1.133
-0.063,-0.016,1.141
-0.008,-0.422,1.102
-0.133,-0.723,1.07
-0.121,-0.969,1.07
-0.105,-1.098,1.066
-0.094,-1.059,1.051
-0.105,-0.938,1.055
-0.07,-0.621,1.059
-0.063,-0.344,1.063
-0.063,-0.172,1.074
-0.09,-0.09,1.074
-0.105,-0.023,1.078
-0.051,-0.016,1.066
-0.035,0.035,1.066
-0.027,0.023,1.063
-0.082,0.094,1.055
-0.082,0.457,1.063
-0.02,0.211,1.07
0.004,0.035,1.07
0.016,-0.031,1.066
0.027,-0.156,1.059
0.047,-0.234,1.063
0.055,-0.246,1.063
0.031,-0.129,1.066
0.016,-0.055,1.066
0.008,-0.027,1.066
0.016,-0.02,1.066
0,-0.008,1.066
0.004,-0.004,1.066
0,-0.008,1.063
-0.004,-0.008,1.063
0,-0.008,1.063
0.004,-0.004,1.063
0,-0.004,1.063
0,-0.004,1.063
-0.004,-0.012,1.063
-0.004,-0.008,1.066
0.004,0.004,1.066
0,0,1.066
-0.004,-0.004,1.066
-0.004,-0.008,1.066
0.004,-0.008,1.059
0,-0.016,1.063
0.004,-0.008,1.066
0.004,-0.008,1.066
0.004,-0.008,1.066
-0.012,0,1.063
0.008,-0.008,1.063
0.004,-0.008,1.063
0,-0.004,1.063
0,0,1.063
0.008,-0.004,1.063
0.008,-0.008,1.063
0.008,0,1.063
0.008,-0.004,1.059
0.004,-0.004,1.063
-0.004,-0.008,1.063
-0.004,-0.012,1.063
-0.004,-0.008,1.063
0,-0.008,1.063
0.004,-0.008,1.063
0.008,0.004,1.063
0.008,0.066,1.063
-0.016,0.02,1.066
-0.004,0.043,1.063
0.027,0.141,1.063
0.039,0.355,1.063
0.008,0.031,1.07
0.016,-0.184,1.063
-0.012,-0.211,1.063
-0.023,-0.203,1.063
-0.004,-0.098,1.066
0,-0.047,1.066
0.004,-0.02,1.063
0.004,-0.012,1.063
0,-0.012,1.066
0,-0.012,1.063
-0.004,-0.012,1.063
0,-0.012,1.063
0.004,-0.008,1.063
0,-0.012,1.063
0,-0.004,1.063
0.004,-0.008,1.066
0.004,-0.008,1.066
0,-0.008,1.066
0.004,-0.008,1.066
0.008,-0.012,1.063
0.004,-0.008,1.063
0,-0.004,1.055
0,-0.008,1.059
0.004,-0.008,1.059
0,-0.008,1.063
-0.004,-0.008,1.063
-0.004,-0.008,1.063
-0.004,-0.008,1.063
-0.004,-0.008,1.063
-0.004,-0.012,1.063
0,-0.008,1.063
0.004,-0.008,1.063
0.004,-0.008,1.063
0.004,-0.008,1.063
0.004,-0.008,1.063
0,-0.008,1.063
0,-0.012,1.063
0.008,-0.008,1.063
0.004,-0.008,1.063
0,-0.012,1.063
0.004,-0.008,1.063
0,-0.008,1.066
0,-0.004,1.063
0,-0.004,1.059
-0.004,-0.008,1.063
-0.004,-0.004,1.063
0,-0.008,1.063
0.004,-0.008,1.066
0,-0.008,1.063
-0.008,-0.008,1.059
0,-0.016,1.063
-0.004,-0.016,1.059
-0.004,-0.02,1.059
-0.004,-0.012,1.059
0,-0.012,1.059
0,-0.008,1.059
0.004,-0.008,1.063
0.004,-0.008,1.066
0.004,-0.012,1.066
0.004,-0.008,1.066
0.004,-0.008,1.066
0.004,-0.012,1.066
0.008,-0.008,1.063
0.012,-0.008,1.063
0.012,-0.004,1.063
0.004,0,1.059
0.008,0,1.063
0.004,-0.004,1.066
0.004,0,1.066
0.008,-0.004,1.063
0.008,-0.008,1.066
0.004,-0.012,1.063
0.012,-0.004,1.063
0.004,-0.008,1.063
0,-0.004,1.066
0.004,-0.004,1.063
0,-0.008,1.066
0,-0.008,1.063
0.004,-0.012,1.063
0,-0.012,1.063
0.004,-0.012,1.063
0,-0.008,1.063
0.004,-0.016,1.063
0,-0.02,1.063
0,-0.012,1.066
0,-0.016,1.063
0,-0.012,1.063
0.004,-0.012,1.063
0.008,-0.012,1.066
0.004,-0.012,1.066
0.004,-0.008,1.063
0.004,-0.008,1.059
0,-0.008,1.063
